mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,keras_info/batch,keras_info/size,keras_info/loss,keras_info/accuracy,keras_info/neg_loss
0.365234375,0.16832733154296875,False,,,20,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-24,1573094364,8.21882939338684,6873,miuser-M83,192.168.3.90,8.21882939338684,0,20,c9640c04,19,128,1.3047480583190918,0.365234375,-1.3047480583190918
0.3757440447807312,0.1765444278717041,False,,,21,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-24,1573094364,8.395373821258545,6873,miuser-M83,192.168.3.90,8.395373821258545,0,21,c9640c04,20,128,1.1386029720306396,0.3757440447807312,-1.1386029720306396
0.3863636255264282,0.17536187171936035,False,,,22,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-24,1573094364,8.570735692977905,6873,miuser-M83,192.168.3.90,8.570735692977905,0,22,c9640c04,21,128,1.1963512897491455,0.3863636255264282,-1.1963512897491455
0.3943614065647125,0.17684388160705566,False,,,23,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-24,1573094364,8.747579574584961,6873,miuser-M83,192.168.3.90,8.747579574584961,0,23,c9640c04,22,128,1.2357096672058105,0.3943614065647125,-1.2357096672058105
0.40234375,0.17345380783081055,False,,,24,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-24,1573094364,8.921033382415771,6873,miuser-M83,192.168.3.90,8.921033382415771,0,24,c9640c04,23,128,1.289275884628296,0.40234375,-1.289275884628296
0.41312500834465027,0.1732006072998047,False,,,25,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-25,1573094365,9.094233989715576,6873,miuser-M83,192.168.3.90,9.094233989715576,0,25,c9640c04,24,128,1.1010117530822754,0.41312500834465027,-1.1010117530822754
0.421875,0.17248034477233887,False,,,26,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-25,1573094365,9.266714334487915,6873,miuser-M83,192.168.3.90,9.266714334487915,0,26,c9640c04,25,128,1.009918212890625,0.421875,-1.009918212890625
0.42853009700775146,0.18087410926818848,False,,,27,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-25,1573094365,9.447588443756104,6873,miuser-M83,192.168.3.90,9.447588443756104,0,27,c9640c04,26,128,1.1222189664840698,0.42853009700775146,-1.1222189664840698
0.4361049234867096,0.17136192321777344,False,,,28,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-25,1573094365,9.618950366973877,6873,miuser-M83,192.168.3.90,9.618950366973877,0,28,c9640c04,27,128,1.137582540512085,0.4361049234867096,-1.137582540512085
0.4450431168079376,0.17262887954711914,False,,,29,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-25,1573094365,9.791579246520996,6873,miuser-M83,192.168.3.90,9.791579246520996,0,29,c9640c04,28,128,0.90400230884552,0.4450431168079376,-0.90400230884552
0.45234376192092896,0.18682217597961426,False,,,30,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-26,1573094366,9.97840142250061,6873,miuser-M83,192.168.3.90,9.97840142250061,0,30,c9640c04,29,128,0.9960018396377563,0.45234376192092896,-0.9960018396377563
0.4569052457809448,0.1846637725830078,False,,,31,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-26,1573094366,10.163065195083618,6873,miuser-M83,192.168.3.90,10.163065195083618,0,31,c9640c04,30,128,1.218516230583191,0.4569052457809448,-1.218516230583191
0.462890625,0.1770632266998291,False,,,32,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-26,1573094366,10.340128421783447,6873,miuser-M83,192.168.3.90,10.340128421783447,0,32,c9640c04,31,128,1.137467622756958,0.462890625,-1.137467622756958
0.4708806872367859,0.17338275909423828,False,,,33,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-26,1573094366,10.513511180877686,6873,miuser-M83,192.168.3.90,10.513511180877686,0,33,c9640c04,32,128,0.8700152635574341,0.4708806872367859,-0.8700152635574341
0.47679227590560913,0.1695997714996338,False,,,34,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-26,1573094366,10.68311095237732,6873,miuser-M83,192.168.3.90,10.68311095237732,0,34,c9640c04,33,128,0.9790378212928772,0.47679227590560913,-0.9790378212928772
0.4837053716182709,0.17663025856018066,False,,,35,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-26,1573094366,10.8597412109375,6873,miuser-M83,192.168.3.90,10.8597412109375,0,35,c9640c04,34,128,0.8886113166809082,0.4837053716182709,-0.8886113166809082
0.4895833432674408,0.17293977737426758,False,,,36,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-27,1573094367,11.032680988311768,6873,miuser-M83,192.168.3.90,11.032680988311768,0,36,c9640c04,35,128,0.9225667715072632,0.4895833432674408,-0.9225667715072632
0.49387669563293457,0.17018413543701172,False,,,37,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-27,1573094367,11.20286512374878,6873,miuser-M83,192.168.3.90,11.20286512374878,0,37,c9640c04,36,128,1.004164457321167,0.49387669563293457,-1.004164457321167
0.5004112124443054,0.17168450355529785,False,,,38,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-27,1573094367,11.374549627304077,6873,miuser-M83,192.168.3.90,11.374549627304077,0,38,c9640c04,37,128,0.7728046774864197,0.5004112124443054,-0.7728046774864197
0.5050080418586731,0.17186856269836426,False,,,39,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-27,1573094367,11.546418190002441,6873,miuser-M83,192.168.3.90,11.546418190002441,0,39,c9640c04,38,128,0.9900457859039307,0.5050080418586731,-0.9900457859039307
0.5103515386581421,0.17122101783752441,False,,,40,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-27,1573094367,11.717639207839966,6873,miuser-M83,192.168.3.90,11.717639207839966,0,40,c9640c04,39,128,0.7703121900558472,0.5103515386581421,-0.7703121900558472
0.5150533318519592,0.1690082550048828,False,,,41,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-27,1573094367,11.886647462844849,6873,miuser-M83,192.168.3.90,11.886647462844849,0,41,c9640c04,40,128,0.8763723969459534,0.5150533318519592,-0.8763723969459534
0.5202752947807312,0.1738905906677246,False,,,42,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-28,1573094368,12.060538053512573,6873,miuser-M83,192.168.3.90,12.060538053512573,0,42,c9640c04,41,128,0.7833867073059082,0.5202752947807312,-0.7833867073059082
0.5245276093482971,0.16948628425598145,False,,,43,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-28,1573094368,12.230024337768555,6873,miuser-M83,192.168.3.90,12.230024337768555,0,43,c9640c04,42,128,0.8821855783462524,0.5245276093482971,-0.8821855783462524
0.5305397510528564,0.17431044578552246,False,,,44,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-28,1573094368,12.404334783554077,6873,miuser-M83,192.168.3.90,12.404334783554077,0,44,c9640c04,43,128,0.7200194001197815,0.5305397510528564,-0.7200194001197815
0.5366319417953491,0.18059253692626953,False,,,45,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-28,1573094368,12.584927320480347,6873,miuser-M83,192.168.3.90,12.584927320480347,0,45,c9640c04,44,128,0.6399232149124146,0.5366319417953491,-0.6399232149124146
0.54127037525177,0.17525386810302734,False,,,46,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-28,1573094368,12.760181188583374,6873,miuser-M83,192.168.3.90,12.760181188583374,0,46,c9640c04,45,128,0.7960189580917358,0.54127037525177,-0.7960189580917358
0.5457114577293396,0.17885899543762207,False,,,47,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-28,1573094368,12.939040184020996,6873,miuser-M83,192.168.3.90,12.939040184020996,0,47,c9640c04,46,128,0.7472044229507446,0.5457114577293396,-0.7472044229507446
0.548828125,0.17419195175170898,False,,,48,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-29,1573094369,13.113232135772705,6873,miuser-M83,192.168.3.90,13.113232135772705,0,48,c9640c04,47,128,0.9656570553779602,0.548828125,-0.9656570553779602
0.5538902878761292,0.17041802406311035,False,,,49,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-29,1573094369,13.283650159835815,6873,miuser-M83,192.168.3.90,13.283650159835815,0,49,c9640c04,48,128,0.5938413143157959,0.5538902878761292,-0.5938413143157959
0.5576562285423279,0.17380475997924805,False,,,50,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-29,1573094369,13.457454919815063,6873,miuser-M83,192.168.3.90,13.457454919815063,0,50,c9640c04,49,128,0.845361590385437,0.5576562285423279,-0.845361590385437
0.5617340803146362,0.1750965118408203,False,,,51,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-29,1573094369,13.632551431655884,6873,miuser-M83,192.168.3.90,13.632551431655884,0,51,c9640c04,50,128,0.8717508912086487,0.5617340803146362,-0.8717508912086487
0.5659555196762085,0.18078327178955078,False,,,52,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-29,1573094369,13.813334703445435,6873,miuser-M83,192.168.3.90,13.813334703445435,0,52,c9640c04,51,128,0.5993572473526001,0.5659555196762085,-0.5993572473526001
0.5695754885673523,0.17518329620361328,False,,,53,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-30,1573094370,13.988517999649048,6873,miuser-M83,192.168.3.90,13.988517999649048,0,53,c9640c04,52,128,0.715711236000061,0.5695754885673523,-0.715711236000061
0.5717592835426331,0.17711448669433594,False,,,54,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-30,1573094370,14.165632486343384,6873,miuser-M83,192.168.3.90,14.165632486343384,0,54,c9640c04,53,128,0.9563803672790527,0.5717592835426331,-0.9563803672790527
0.5748579502105713,0.1740429401397705,False,,,55,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-30,1573094370,14.339675426483154,6873,miuser-M83,192.168.3.90,14.339675426483154,0,55,c9640c04,54,128,0.7305170893669128,0.5748579502105713,-0.7305170893669128
0.5785435438156128,0.1723003387451172,False,,,56,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-30,1573094370,14.511975765228271,6873,miuser-M83,192.168.3.90,14.511975765228271,0,56,c9640c04,55,128,0.7522903680801392,0.5785435438156128,-0.7522903680801392
0.5827850699424744,0.17492055892944336,False,,,57,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-30,1573094370,14.686896324157715,6873,miuser-M83,192.168.3.90,14.686896324157715,0,57,c9640c04,56,128,0.6544620990753174,0.5827850699424744,-0.6544620990753174
0.5856680870056152,0.17629647254943848,False,,,58,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-30,1573094370,14.863192796707153,6873,miuser-M83,192.168.3.90,14.863192796707153,0,58,c9640c04,57,128,0.7284682989120483,0.5856680870056152,-0.7284682989120483
0.5876588821411133,0.19638514518737793,False,,,59,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-31,1573094371,15.059577941894531,6873,miuser-M83,192.168.3.90,15.059577941894531,0,59,c9640c04,58,128,0.8560060262680054,0.5876588821411133,-0.8560060262680054
0.5911458134651184,0.19362258911132812,False,,,60,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-31,1573094371,15.25320053100586,6873,miuser-M83,192.168.3.90,15.25320053100586,0,60,c9640c04,59,128,0.5419394373893738,0.5911458134651184,-0.5419394373893738
0.5938780903816223,0.1667954921722412,False,,,61,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-31,1573094371,15.4199960231781,6873,miuser-M83,192.168.3.90,15.4199960231781,0,61,c9640c04,60,128,0.7014435529708862,0.5938780903816223,-0.7014435529708862
0.5972782373428345,0.1758103370666504,False,,,62,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-31,1573094371,15.595806360244751,6873,miuser-M83,192.168.3.90,15.595806360244751,0,62,c9640c04,61,128,0.6104962229728699,0.5972782373428345,-0.6104962229728699
0.59995037317276,0.17597603797912598,False,,,63,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-31,1573094371,15.771782398223877,6873,miuser-M83,192.168.3.90,15.771782398223877,0,63,c9640c04,62,128,0.6028547883033752,0.59995037317276,-0.6028547883033752
0.6041259765625,0.17172861099243164,False,,,64,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-32,1573094372,15.943511009216309,6873,miuser-M83,192.168.3.90,15.943511009216309,0,64,c9640c04,63,128,0.4323340654373169,0.6041259765625,-0.4323340654373169
0.6069711446762085,0.17132997512817383,False,,,65,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-32,1573094372,16.114840984344482,6873,miuser-M83,192.168.3.90,16.114840984344482,0,65,c9640c04,64,128,0.600229799747467,0.6069711446762085,-0.600229799747467
0.6100852489471436,0.1688687801361084,False,,,66,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-32,1573094372,16.28370976448059,6873,miuser-M83,192.168.3.90,16.28370976448059,0,66,c9640c04,65,128,0.505159854888916,0.6100852489471436,-0.505159854888916
0.6121734976768494,0.17308545112609863,False,,,67,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-32,1573094372,16.45679521560669,6873,miuser-M83,192.168.3.90,16.45679521560669,0,67,c9640c04,66,128,0.7481122612953186,0.6121734976768494,-0.7481122612953186
0.6154641509056091,0.17073440551757812,False,,,68,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-32,1573094372,16.627529621124268,6873,miuser-M83,192.168.3.90,16.627529621124268,0,68,c9640c04,67,128,0.46987026929855347,0.6154641509056091,-0.46987026929855347
0.618546187877655,0.17197728157043457,False,,,69,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-32,1573094372,16.799506902694702,6873,miuser-M83,192.168.3.90,16.799506902694702,0,69,c9640c04,68,128,0.37237104773521423,0.618546187877655,-0.37237104773521423
0.6209821701049805,0.17294716835021973,False,,,70,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-33,1573094373,16.972454071044922,6873,miuser-M83,192.168.3.90,16.972454071044922,0,70,c9640c04,69,128,0.6640526056289673,0.6209821701049805,-0.6640526056289673
0.6229093074798584,0.17035126686096191,False,,,71,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-33,1573094373,17.142805337905884,6873,miuser-M83,192.168.3.90,17.142805337905884,0,71,c9640c04,70,128,0.7867201566696167,0.6229093074798584,-0.7867201566696167
0.6259765625,0.17127442359924316,False,,,72,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-33,1573094373,17.314079761505127,6873,miuser-M83,192.168.3.90,17.314079761505127,0,72,c9640c04,71,128,0.5242586731910706,0.6259765625,-0.5242586731910706
0.6291738152503967,0.16799044609069824,False,,,73,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-33,1573094373,17.482070207595825,6873,miuser-M83,192.168.3.90,17.482070207595825,0,73,c9640c04,72,128,0.5276883840560913,0.6291738152503967,-0.5276883840560913
0.6320734620094299,0.17968082427978516,False,,,74,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-33,1573094373,17.66175103187561,6873,miuser-M83,192.168.3.90,17.66175103187561,0,74,c9640c04,73,128,0.6201057434082031,0.6320734620094299,-0.6201057434082031
0.6341666579246521,0.1810452938079834,False,,,75,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-33,1573094373,17.842796325683594,6873,miuser-M83,192.168.3.90,17.842796325683594,0,75,c9640c04,74,128,0.6348413228988647,0.6341666579246521,-0.6348413228988647
0.6370271444320679,0.1742398738861084,False,,,76,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-34,1573094374,18.017036199569702,6873,miuser-M83,192.168.3.90,18.017036199569702,0,76,c9640c04,75,128,0.5825771689414978,0.6370271444320679,-0.5825771689414978
0.6391030550003052,0.17309808731079102,False,,,77,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-34,1573094374,18.190134286880493,6873,miuser-M83,192.168.3.90,18.190134286880493,0,77,c9640c04,76,128,0.5710653066635132,0.6391030550003052,-0.5710653066635132
0.6416265964508057,0.1684250831604004,False,,,78,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-34,1573094374,18.358559370040894,6873,miuser-M83,192.168.3.90,18.358559370040894,0,78,c9640c04,77,128,0.5372428894042969,0.6416265964508057,-0.5372428894042969
0.6431962251663208,0.1744530200958252,False,,,79,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-34,1573094374,18.53301239013672,6873,miuser-M83,192.168.3.90,18.53301239013672,0,79,c9640c04,78,128,0.7283421754837036,0.6431962251663208,-0.7283421754837036
0.6446288824081421,0.2525601387023926,False,,,80,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-34,1573094374,18.78557252883911,6873,miuser-M83,192.168.3.90,18.78557252883911,0,80,c9640c04,79,128,0.6374613642692566,0.6446288824081421,-0.6374613642692566
0.6466049551963806,0.18675446510314941,False,,,81,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-35,1573094375,18.97232699394226,6873,miuser-M83,192.168.3.90,18.97232699394226,0,81,c9640c04,80,128,0.4948588013648987,0.6466049551963806,-0.4948588013648987
0.6485327482223511,0.23414063453674316,False,,,82,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-35,1573094375,19.206467628479004,6873,miuser-M83,192.168.3.90,19.206467628479004,0,82,c9640c04,81,128,0.5349562168121338,0.6485327482223511,-0.5349562168121338
0.6505082845687866,0.19989585876464844,False,,,83,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-35,1573094375,19.406363487243652,6873,miuser-M83,192.168.3.90,19.406363487243652,0,83,c9640c04,82,128,0.5522197484970093,0.6505082845687866,-0.5522197484970093
0.6529948115348816,0.17879581451416016,False,,,84,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-35,1573094375,19.585159301757812,6873,miuser-M83,192.168.3.90,19.585159301757812,0,84,c9640c04,83,128,0.39249128103256226,0.6529948115348816,-0.39249128103256226
0.6546875238418579,0.18357396125793457,False,,,85,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-35,1573094375,19.768733263015747,6873,miuser-M83,192.168.3.90,19.768733263015747,0,85,c9640c04,84,128,0.6288701295852661,0.6546875238418579,-0.6288701295852661
0.65625,0.20853948593139648,False,,,86,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-36,1573094376,19.977272748947144,6873,miuser-M83,192.168.3.90,19.977272748947144,0,86,c9640c04,85,128,0.7272195816040039,0.65625,-0.7272195816040039
0.6577765941619873,0.18687105178833008,False,,,87,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-36,1573094376,20.164143800735474,6873,miuser-M83,192.168.3.90,20.164143800735474,0,87,c9640c04,86,128,0.7070627808570862,0.6577765941619873,-0.7070627808570862
0.6594460010528564,0.18258142471313477,False,,,88,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-36,1573094376,20.34672522544861,6873,miuser-M83,192.168.3.90,20.34672522544861,0,88,c9640c04,87,128,0.49661552906036377,0.6594460010528564,-0.49661552906036377
0.6616924405097961,0.1680312156677246,False,,,89,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-36,1573094376,20.514756441116333,6873,miuser-M83,192.168.3.90,20.514756441116333,0,89,c9640c04,88,128,0.4593563377857208,0.6616924405097961,-0.4593563377857208
0.663975715637207,0.17351555824279785,False,,,90,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-36,1573094376,20.68827199935913,6873,miuser-M83,192.168.3.90,20.68827199935913,0,90,c9640c04,89,128,0.3806198239326477,0.663975715637207,-0.3806198239326477
0.6655219793319702,0.17754912376403809,False,,,91,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-36,1573094376,20.86582112312317,6873,miuser-M83,192.168.3.90,20.86582112312317,0,91,c9640c04,90,128,0.5866458415985107,0.6655219793319702,-0.5866458415985107
0.6677989363670349,0.16799521446228027,False,,,92,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-37,1573094377,21.03381633758545,6873,miuser-M83,192.168.3.90,21.03381633758545,0,92,c9640c04,91,128,0.39659711718559265,0.6677989363670349,-0.39659711718559265
0.6696908473968506,0.17512273788452148,False,,,93,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-37,1573094377,21.20893907546997,6873,miuser-M83,192.168.3.90,21.20893907546997,0,93,c9640c04,92,128,0.4404853284358978,0.6696908473968506,-0.4404853284358978
0.6713763475418091,0.17025470733642578,False,,,94,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-37,1573094377,21.379193782806396,6873,miuser-M83,192.168.3.90,21.379193782806396,0,94,c9640c04,93,128,0.43584227561950684,0.6713763475418091,-0.43584227561950684
0.6729440689086914,0.1715543270111084,False,,,95,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-37,1573094377,21.550748109817505,6873,miuser-M83,192.168.3.90,21.550748109817505,0,95,c9640c04,94,128,0.5431602001190186,0.6729440689086914,-0.5431602001190186
0.674560546875,0.17143559455871582,False,,,96,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-37,1573094377,21.72218370437622,6873,miuser-M83,192.168.3.90,21.72218370437622,0,96,c9640c04,95,128,0.5419407486915588,0.674560546875,-0.5419407486915588
0.6763047575950623,0.17288970947265625,False,,,97,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-37,1573094377,21.895073413848877,6873,miuser-M83,192.168.3.90,21.895073413848877,0,97,c9640c04,96,128,0.4611782431602478,0.6763047575950623,-0.4611782431602478
0.6781728267669678,0.17531228065490723,False,,,98,1c975a0c01d24b99a0790a45cfe7581a,2019-11-07_10-39-38,1573094378,22.070385694503784,6873,miuser-M83,192.168.3.90,22.070385694503784,0,98,c9640c04,97,128,0.48273494839668274,0.6781728267669678,-0.48273494839668274
